,date,user_id,username,tweet
569,2022-02-16 22:45:33,15760735,septian,"Covid-19 in 🇸🇬 (16 Feb):  In hospital: 1,352 (-3) - O2: 153 (+13) - ICU: 35 (+12)  New cases: 16,883 (total: 514,880) New deaths: 13 (total: 926)  Week-on-week ratio: - Case: 1.29 (-0.05) - Severe case: 1.41 (-0.04)  Dose 1/2/3: 92%/90%/64%     "
568,2022-02-16 22:47:58,1257543813012189185,estee_tey,"Life plays tricks on you sometimes. I just came up with a proper schedule for task management &amp; learning after work, but then my mom &amp; bf got tested COVID positive. There goes a big portion of my free time. Thankfully WFH is a thing, otherwise I would be in deeper shit 😂"
567,2022-02-16 22:48:06,2809819734,MustShareNews,"Singapore confirmed 16,883 new Covid-19 cases and 13 deaths on 16 Feb. The weekly infection growth rate drops to 1.29.  "
566,2022-02-16 22:50:27,1164088124852465664,pep19921," Lets hope you wont have any long covid, thats no joke, can impact you for months"
565,2022-02-16 22:55:44,39020355,niks_1985, He isn’t. He is talking about freedom of choice. He never said he won’t take covid test. He is actually a hero where he is ready to lose a lot by standing up to his rights.
564,2022-02-16 22:58:47,44290654,yperic,"Singapore reports 16,883 new COVID-19 cases, 13 deaths  "
563,2022-02-16 22:59:03,38400130,ChannelNewsAsia,"Singapore reports 16,883 new COVID-19 cases, 13 deaths    "
562,2022-02-16 23:05:02,2248253491,lostmytaeee,wah cinema tickets HAHA like no hope cause covid means capacity 50% only sighh
561,2022-02-16 23:07:05,41085467,TODAYonline,"Singapore reports 16,883 new Covid-19 cases, 13 deaths    "
560,2022-02-16 23:13:36,38400130,ChannelNewsAsia,BTS to hit the stage in South Korea for first time since COVID began    
559,2022-02-16 23:14:29,115624161,YahooSG,"JUST IN: Singapore crosses 500,000 COVID case total with 16,883 new infections  "
558,2022-02-16 23:19:18,2510769488,TsukuyomiX_,"  I think the best part about mission 8 is that I was out for covid-19 Moderna booster jab and ended up missing the event and fun of the entire thing of being in a VC and solving the quiz with everyone, tho i did finish, I was kinda late to the party HAHA.... TsukuyomiX#9864"
557,2022-02-16 23:25:10,23752464,DrakeLim,"   And also, for the fact that they have groups that openly defy the COVID measures. They all add up."
556,2022-02-16 23:30:05,34565395,thenewpaper,"Singapore reports 16,689 new Covid-19 cases and 13 deaths  "
555,2022-02-16 23:34:49,44290654,yperic,SIA flights to Hong Kong suspended for 2 weeks after passengers test positive for Covid-19  
554,2022-02-16 23:36:04,34565395,thenewpaper,SIA flights to HK suspended for 2 weeks after passengers test positive for Covid-19  
553,2022-02-16 23:36:04,37874853,straits_times,SIA flights to Hong Kong suspended for 2 weeks after passengers test positive for Covid-19  
552,2022-02-16 23:38:02,88931863,tiffanytanja,Switzerland just removed ALL covid rules. We dont even gotta wear masks indoors anymore yall what is life
551,2022-02-16 23:40:47,1366703099520294916,reiissleeping,idc im making this once i am tested negative for covid 😹
550,2022-02-17 00:00:05,3180072720,RCogsie,"Simplified Covid-19 rules: Goodbye X on seats, hello to BBQs by the beach | The Straits Times  "
549,2022-02-17 00:07:34,115003775,MiraaAli,No longer a Covid virgin 😢😢😢
548,2022-02-17 00:09:52,1481668653632585729,mrtokshow,It's amazing how getting COVID in SG nowadays is like a badge of honour. The virus is circulating rampantly within the community and our high vaccination rates are holding up healthcare capacity.  
547,2022-02-17 00:16:29,1481668653632585729,mrtokshow,SG society and population is now going through a fundamental shift in perspective towards living with #COVID19 . Being brave in facing COVID is no longer exclusive to cowboy uncles drinking their Tiger beer at kopitiams.
546,2022-02-17 00:21:37,573100640,SixStoneJars1,"In huge break with Chinese-style ‘zero COVID’ policies, Singapore will lift most restrictions after Omicron wave - Fortune  "
545,2022-02-17 00:34:07,291609629,superyachtbuzz,SIA flights to Hong Kong suspended for 2 weeks after passengers test positive for Covid-19  
544,2022-02-17 00:54:42,15677578,nathandulce,wahhh singapore govt lifting so many restrictions until the next new infectious covid strain comes to town yayyyy
543,2022-02-17 01:07:05,38400130,ChannelNewsAsia,English Premiership to drop routine COVID tests    
542,2022-02-17 01:07:12,1393601260511662086,0xBiggabbie,My W/L is not the only thing positive today. COVID positive too 🙃
541,2022-02-17 01:23:30,69806435,ahtaiint,"😮‍💨. Just when i hv multi things to clear, reports to do. And then, covid decides to say hello.   How to work with bad headache and flu. Haiishhh. Tdo mkn tdo mkn. 😴🙄"
540,2022-02-17 01:53:16,958012484736106496,galatians_4_6,"  I take back my condemning these who ONLY liked Kylo (not Ben), as long as all are not aggressive, each can like a character for diff reasons. Many néw Covid era Adam fans actually belongs to this group, because to them Kylo as a type of Space Adam Sackler. Ben a type of Paterson."
539,2022-02-17 01:55:36,188347682,temptempholder,"This seemed to be last official statement on migrant plans for covid restriction.     Is there any newer one after 15 Nov 2021?  It's time to relax on them asap , I personally feel  I think from govt viewpoint, they should do it once Omicron drops"
538,2022-02-17 01:59:50,3221009976,mfame_guru,Stolen LS MGO Returned; Omicron Vs Invasion Plans; Stowaway Warnings -  
537,2022-02-17 02:03:24,4651872328,TideraceJenkins,"There were some differing opinions on a group chat about Singapore's reopening (or lack thereof) with regards to COVID-19. But I think I shouldn't continue the conversation and flood the group chat, which is pretty incensed. Here's my take."
535,2022-02-17 02:03:26,4651872328,TideraceJenkins,"Singapore's issue is our people are stuck with the notion of our own flavor of ""zero-COVID"". Our measures at the start were so stringent that cases were kept so low, and people expect it to continue to be low despite virus mutations and global shifts. We know more now than then."
536,2022-02-17 02:03:26,4651872328,TideraceJenkins,The fastest way to reduce the load A&amp;E and healthcare is facing is to treat COVID like a flu. We know 99.7% have no or mild symptoms (MOH statistic). The extra precautions are creating extreme stress on the system.
533,2022-02-17 02:03:27,4651872328,TideraceJenkins,"Straits Times, Nov 6 2021, [Singapore's overall death rate did not increase despite Covid-19]: ""Singapore's overall death rate has not increased despite more deaths from Covid-19, ... because those who died from the virus would likely have otherwise perished from other"
534,2022-02-17 02:03:27,4651872328,TideraceJenkins,"Next thing brought up was death count. Yes, we're seeing a rise in death count statistics locally. How significant is this? 7 people died on the 15th. What we're not told if they died WITH COVID, or OF COVID. Very different."
531,2022-02-17 02:03:28,4651872328,TideraceJenkins,"Keep in mind that people who die WITH COVID is inevitable as the virus makes its way around. Comorbidities is another factor. At this point, there's much to be said about the impact of COVID on both physical and mental health, and how it's more damaging than COVID itself."
532,2022-02-17 02:03:28,4651872328,TideraceJenkins,"medical conditions. In fact, a closer look at the mortality numbers here shows that the Republic's death rate in 2021 is lower than the rates in 2016, 2017 and 2018 - before the Covid-19 pandemic began - and is only slightly higher than 2019 and 2020."""
530,2022-02-17 02:03:29,4651872328,TideraceJenkins,"I'll plug another statistic here: 2020 (latest available stat) saw 452 suicides locally, a 26% increase from 2019. Samaritans of Singapore chief exec seemingly attributes this to COVID."
529,2022-02-17 02:14:51,42584365,ASvanevik,"    was the loss attributable to poor ML models, or external events (e.g. covid)?"
528,2022-02-17 02:45:33,38400130,ChannelNewsAsia,Germany to start lifting COVID-19 curbs as Omicron passes peak    
527,2022-02-17 02:52:59,3948884478,lefthandedgirl_, I’m waiting to see if any of kids will be getting this. Not sure what my boss gonna say if my infant is issued LOA since I’m jst back in the office after recovering from covid. 😂
526,2022-02-17 02:58:28,1491266367278190593,williamlwjj,survival of the fittest:   what if everyone goes to the nearest CC and instead of getting vaccinations we get sneezed at by a Covid positive person
525,2022-02-17 03:06:24,14081775,AskRealtorMani,"US agency refers 80 unruly plane passengers for potential prosecution  February 17, 2022 2:20 AMOnboard disruptions rose sharply in 2021, many over Covid-19 mask requirements.     "
524,2022-02-17 03:12:06,38400130,ChannelNewsAsia,Swiss government lifts nearly all COVID-19 restrictions    
523,2022-02-17 03:17:04,1363723797249945602,SupposedlyGreg,"Tested Covid positive, my doctor say sarcastically that I am the luckiest man on earth😂  I'm fine just fever, been thru way way worst since end of 2020😅  I will still do a stream either Friday or Saturday why the fuck not 😎  Love✌🏻❤️  #twitchaffiliate #handicapstreamer "
522,2022-02-17 04:02:07,38400130,ChannelNewsAsia,US officials prepare for COVID-19 pandemic's next phase as Omicron wanes    
521,2022-02-17 04:02:09,38400130,ChannelNewsAsia,Higher estrogen levels linked to lower COVID death risk; antacid shows promise addressing symptoms    
520,2022-02-17 04:09:32,38400130,ChannelNewsAsia,Austria to lift most COVID-19 restrictions by Mar 5    
519,2022-02-17 04:56:59,4814996200,bakchormeeboy,10 theatres added to Theatres at Risk Register in Covid-19 blow  
518,2022-02-17 05:13:06,38400130,ChannelNewsAsia,Higher estrogen levels linked to lower COVID-19 death risk; antacid shows promise addressing symptoms    
517,2022-02-17 05:19:16,2892237954,Pullar11, Maybe BBC News should update queue lengths daily instead of / as well as Covid tests?
516,2022-02-17 05:47:28,130289637,Asuka_SGP2,Omicron-targeted vaccines do no better than original jabs in early tests  
515,2022-02-17 05:48:49,214105439,Toky02," Dunno about smallpox but with covid it’s always seemed that we move forward, there’s no going back to 2019… omicron plus vaccines sped things up… it’s like we suddenly fast forward toward an end game…"
514,2022-02-17 06:09:09,38400130,ChannelNewsAsia,Commentary: China’s own mRNA COVID-19 vaccine is showing early promise    
513,2022-02-17 06:13:56,1286108460703080448,KaraSevde32,"If you are given a million dollars sometime in 2019, what is the first and last thing you will do with it? — Hires experts from all fields especially the reporters to do coverage at wuhan when covid started. Ppl need to know the t…  "
512,2022-02-17 06:21:05,943575282769727489,botvander1,covid might as well just split my head open if its gonna make it hurt so much
511,2022-02-17 06:22:16,214105439,Toky02," We were told in 2020 this was a new, endemic human coronavirus. Omicron has helped people realise that, all over the world the levels of fear and restrictions are dropping, even as case numbers hit new highs… everyone and every country is at a different point…"
510,2022-02-17 06:29:59,1453990572,_rodahidup,Singapore to simplify COVID-19 rules; safe distancing no longer required when wearing masks     
509,2022-02-17 06:39:06,1200474236,stbusinessdesk,Citi moves senior equities staff out of Hong Kong to Singapore and elsewhere amid Covid-19 woes  
508,2022-02-17 06:41:10,1476460230904999939,sunlight_lily1," Variations of media rhetoric, inflation, military warfare, and COVID-19."
507,2022-02-17 06:41:23,1481780949788798979,FeronEats,Fruits &amp; Sugarless tea for bfast. Let's keep healthy and beat that covid.  
506,2022-02-17 06:43:54,888283025481412608,spadefanatic,"My mama’s having fever, and my dad was tested positive on his ART recently. This is a GG from COVID."
505,2022-02-17 07:07:32,31066498,Trade_Haven,"Hong Kong to Mass Test Whole City for Covid, Local Media Say  Chinese medical workers will be brought in to test 1 million residents a day, with those who resist subject to a HK$10,000 ($1,280) fine, Sing Tao Daily said late Wednesday, citing people it didn’t identify."
504,2022-02-17 07:10:58,745617193694441472,moniza_hossain, Utterly baffling. Being vaccinated is so reassuring. I know even if I get covid I won’t die or get long covid. Why wouldn’t you want that protection
503,2022-02-17 07:16:33,1131352537,STForeignDesk,Hong Kong seeks property tycoons' help to house Covid-19 patients  
502,2022-02-17 07:28:08,38400130,ChannelNewsAsia,Thai durian growers brace for China's stringent import checks under zero-COVID-19 policy    
501,2022-02-17 07:30:19,4147782380,yuppwanie,ok ngl. im getting tired. its supposed to be my offday today but one of my colleagues got covid. gg lah.
500,2022-02-17 07:45:32,2729479130,prncssant,Damn im covid positive ahahah
499,2022-02-17 07:45:34,1131352537,STForeignDesk,"Moderna eyes Covid-19 booster by August, not clear yet if Omicron-specific needed  "
